"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
11,7,0,0.772052600147511,0.0185939289662403,0.620534801177203,0.031121932517443,0.0187081480990959,0.427386462725753,2.20490787391438,328.571067728009,0,328.172662133684,0,31257.2746641893,0,1
12,7,0,0.135190420359055,0.0193542388411778,0.447103411792375,0.0313277490050852,0.0187114241495947,0.248113650994101,1.08204404257333,327.15975141125,0,328.172632031333,0,31257.2746641893,0,1
13,7,0,1.58339306644796,0.0190191199238603,0.125057193621647,0.0105127910411158,0.0190260792460601,0.322272088195322,1.51559450554842,326.755558847693,0,328.225697163229,0,31257.2746641893,0,1
14,7,0,0.516853465188682,7.03786803305116,0.42882350673365,0.0287203686019693,0.0187298516510052,0.329198233550737,4.49847425884595,31257.2746641893,0,328.179251973479,0,31257.2746641893,0,1
15,7,0,2.11087485126027,1.97946297578608,0.333415369215337,0.0309397950818266,0.0187160557925791,0.195909366053407,1.69693494890982,31257.2746641893,0,328.172662002719,0,31257.2746641893,0,1
16,7,0,3.59751240159393,1.66586498009178,0.177498407287141,0.0313872549052812,0.018707282415447,0.239851796010031,5.47316552471939,31257.2746641893,0,328.172737525284,0,31257.2746641893,0,1
17,7,0,0.878591129899796,0.0185505413826258,1.45664118779301,0.031041927761622,0.0187103602839303,0.181611381401562,1.74509128176653,329.038387093055,0,328.172577335344,0,31257.2746641893,0,1
18,7,0,1.05675286188463,0.0200734888095237,0.00127392930137091,0.0105215104797922,0.0190346927695229,1.0654563128375,0.0200742870417525,325.57842803325,0,328.226309259021,0,325.575350675928,0,1
19,7,0,1.52125530774751,0.0190121896468663,0.132214882308827,0.0105220535380635,0.0190323693678502,1.06573779740408,0.0200709686728523,326.756195904971,0,328.226019061429,0,325.575392665659,0,1
20,7,0,1.53819907147249,0.0190151556745902,0.129415126281823,0.030624807612367,0.0187139768098042,0.415083608167699,4.6258255859875,326.755886931727,0,328.172751674346,0,31257.2746641893,0,1
1,8,0,0.987425095542827,0.0199203345239967,0.00109338459288915,0.0224423384754722,0.0185798921542629,0.267326574111696,1.34713879081691,337.73266429948,0,349.329620414987,0,31654.4109413456,0,1
2,8,0,4.69941571278487,0.0186983725012369,6.97524739670695e-07,0.022490921506846,0.0185808583853648,0.207095441392253,3.69354653765822,349.986784697498,0,349.329570325048,0,31654.4109413456,0,1
3,8,0,0.232409132936669,0.018694464711878,0.50014174740988,0.0222915183961141,0.0185819265317174,0.737925124961317,1.96990915911185,349.120842208882,0,349.329590532371,0,31654.4109413456,0,1
4,8,0,0.213034246300831,2.42011516074521,0.07628103692992,0.010087545518469,0.0188489282138636,4.42954524182821,0.0187212497968762,31654.4109413456,0,346.854374570406,0,349.99222918658,0,1
5,8,0,0.000887556098928033,0.0183538499787452,2.62908205446333,0.0100846152559575,0.0188451823078162,4.73809408535869,0.0186923331596901,351.172822361334,0,346.854417208399,0,349.986798392725,0,1
6,8,0,0.95237244632098,3.32627785746954,0.0194315761540052,0.0223535830011106,0.0185806050731548,0.993972628387859,0.0199198535006307,31654.4109413456,0,349.329609293995,0,337.726701206563,0,1
7,8,0,0.00415273871622455,0.0185435669291656,1.36359778791135,0.0224582107152675,0.0185877976898401,0.993767553291439,0.0199241916074715,349.503570784382,0,349.329611910169,0,337.726720762794,0,1
8,8,0,0.894854887074457,0.0187289876818499,0.256181035452715,0.0224818716912917,0.0185831871117826,0.654028186171484,2.52816191262193,349.308738009893,0,349.329501290042,0,31654.4109413456,0,1
9,8,0,0.227747791477004,0.0186956442563894,0.503462849162134,0.0223230047009809,0.0185871606988543,4.42141122967586,0.0187209231357315,349.120868853989,0,349.329482684557,0,349.992585589624,0,1
10,8,0,4.618043421097,0.0187026175251971,0.00142207066720272,0.0224714639837913,0.0185775623555307,0.191464922010795,0.96885018262444,349.982330584269,0,349.329820927134,0,31654.4109413456,0,1
11,8,0,0.385340228830723,1.97488394741398,0.0583694817390732,0.0223696344966667,0.0185866767240348,0.993929269639391,0.0199316943282051,31654.4109413456,0,349.329471451225,0,337.727291044817,0,1
